I,SOLICITA,FOLIO,FECHA DOCTO,MATERIA,FIRMA,OBSERVACIONES,LINK AL DOCUMENTO,
,ctc,00119,15-03-2024,RECONOCE EL DERECHO A PERCIBIR ASIGNACION DE ANTIGÜEDAD A LA FUNCIONARIA QUE SE INDICA.,LEILA GASAUI IRRIBARRA,,https://drive.google.com/file/d/12DZzuEB3RzfnHE_QEq7T8Gi-2S6wL9Sg/view?usp=drive_link,
,ctc,00118,15-03-2024,RECONOCE EL DERECHO A PERCIBIR ASIGNACION DE ANTIGÜEDAD A LA FUNCIONARIA QUE SE INDICA.,LEILA GASAUI IRRIBARRA,,https://drive.google.com/file/d/1WZn20bF95fzIWD6L555e_WEVxernPK2d/view?usp=drive_link,
,ctc,00117,15-03-2024,"RECONOCE ASIGNACION FAMILIAR Y SU DERECHO A PERCIBIR POR DICHO CONCEPTO, AL FUNCIONARIO DEL GOBIERNO REGIONAL DE ÑUBLE QUE SE INDICA.",LEILA GASAUI IRRIBARRA,,https://drive.google.com/file/d/1IdFSEKe2YwghrmAhy3jjeQ0qz7X_jRI2/view?usp=drive_link,
,rge,00116,15-03-2024,"INCORPORENSE AL MARCO PRESUPUESTARIO FNDR APROBADO AÑO 2024, LAS INICIATIVAS QUE SE INDICA Y CREENSE LAS ASIGNACIONES PRESUPUESTARIAS.",OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1pMlOa2enuMMF53NVSYaCO9rfgwazc71z/view?usp=drive_link,
,ech,00115,15-03-2024,REVOQUESE RESOLUCION EXENTA 2 N°105/05.03.2024 QUE DESIGNA FUNCIIONARIOS COMO REFERENTES TECNICO-FINANCIEROS DE INCIATIVAS SUBTITULO 24 GOBIERNO REGIONAL DE ÑUBLE.,OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1ZKmgnBNeqej7Cx4osbjQkGT7ZLi4Bkhs/view?usp=drive_link,
,rep,00114,15-03-2024,ADJUDICA LICITACION PUBLICA ID 1036569-7-LE24 CONTRATO DE SUMINISTRO ATENCION DE PARTICIPANTES ACTIVIDADES 2024.,LEILA GASAUI IRRIBARRA,,https://drive.google.com/file/d/1O-hQBzDGhczSy74JtMW2EnaxwLeNHn1L/view?usp=drive_link,
,rep,00113,15-03-2024,APRUEBA LLAMADO A LICITACION PUBLICA: LICENCIAS DE SOFTWARE UNIDADES TECNICAS 2024.,LEILA GASAUI IRRIBARRA,,https://drive.google.com/file/d/1o569owtzK9xslJ0zmWjDogMfcNjKrTEH/view?usp=drive_link,
,jpch,00112,13-03-2024,ESTABLECE NIVEL DE CUMPLIMIENTO GLOBAL DEL CONVENIO  DE DESEMPEÑO COLECTIVO 2023 DEL GOBIERNO REGIONAL DE ÑUBLE Y EL PORCENTAJE DE INCREMENTO POR DESEMPEÑO QUE CORRESPONDE RECIBIR A CADA FUNCIONARIO DE LOS EQUIPOS DE TRABAJO DEFINIDOS.,OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1JHm-9i6D1cusQA4QSLgBmfM5AamXhe7s/view?usp=drive_link,
,psp,00111,13-03-2024,"MODIFIQUESE RESOLUCION (E) 4B N°64 DE FECHA 13 DE FEBRERO DE 2024 DEL SUBTITULO 29 "" ADQUISICION DE ACTIVOS NO FINANCIEROS "".",OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1cLlnWWZWoMsgcqcKPwEWdCir5l7LSrY1/view?usp=drive_link,
,psp,00110,13-03-2024,AUTORIZA UTILIZACION DE LA EXPLANADA DEL GOBIERNO REGIONAL DE ÑUBLE.,OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/11a47qGPENCrTCUuOiQpPHnzyZcPfYsTC/view?usp=drive_link,
,rep,00109,07-03-2024,ADJUDICA LICITACION PUBLICA ID 1036569-2-L124 MANTENCION PREVENTIVA Y CORRECTIVA DEL ASCENDOR DEL EDIFICIO INSTITUCIONAL DEL GOBIERNO REGIONAL DE ÑUBLE 2024.,LEILA GASAUI IRRIBARRA,,https://drive.google.com/file/d/1M7XOJLdGN5BJ7SQBtUvgLneIYG7yAgZ_/view?usp=drive_link,
,ipm,00108,06-03-2024,INDIVIDUALIZA NOMINA DE SUJETOS PASIVOS DE LA LEY N°20.730 QUE REGULA EL LOBBY Y LAS GESTIONES QUE REPRESENTEN INTERESES PARTICULARES ANTE LAS AUTORIDADES Y FUNCIONARIOS.,OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1PS2p5nrmGBNYx1-FyDYxz8cKoUres74e/view?usp=drive_link,
,rep,00107,06-03-2024,"ADJUDICA LICITACION PUBLICA "" CONMEMORACION DIA INTERNACIONAL DE LA MUJER 2024 "".",LEILA GASAUI IRRIBARRA,,https://drive.google.com/file/d/1_9TCtD1EvHxmUAOaDZXVMmz60i1fGrP-/view?usp=drive_link,
,veg,00106,05-03-2024,AUTORIZA REALIZACION DE TRABAJOS EXTRAORDINARIOS A FUNCIONARIOS QUE INDICA.,LEILA GASAUI IRRIBARRA,,https://drive.google.com/file/d/1ZdcgrOCOhGeulXNyeU91aWNB6_BLJugs/view?usp=drive_link,
,jpg,00105,05-03-2024,DESIGNA FUNCIONARIOS/AS COMO REFERENTES TECNICOS-FINANCIEROS DE INICIATIVAS SUBTITULO 24 GOBIERNO REGIONAL DE ÑUBLE.,OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1SjAEaI_e9DnJVeUO7ZDtUIdE1IMJpNN4/view?usp=drive_link,
,rge,00104,05-03-2024,APRUEBA GUIA OPERATIVA PARA LA FORMULACION Y EVALUACION DE INICIATIVAS CIRCULAR 33 AL AL GOBIERNO REGIONAL DE ÑUBLE 2024.,OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1NDhUthXTmdZoLDVBvz9NNTmaTJrTHQKh/view?usp=drive_link,
,mcv,00103,05-03-2024,"CREESE ASIGNACION DE INICIATIVA DE INVERSION DEL SUBTITULO 29 ""ADQUISICION DE ACTIVOS NO FINANCIEROS"".",OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1JZ5KT31BKabpLmrPhhOpazw2HDzPPuFV/view?usp=drive_link,
,rsg,00102,05-03-2024,DESIGNA FUNCIONARIOS/AS COMO REFERENTES TECNICOS-FINANCIEROS DE INICIATIVAS SUBTITULO 24 GOBIERNO REGIONAL DE ÑUBLE.,OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1-5qckd6hEsJEBypCRQQAO7HseZTlawTE/view?usp=drive_link,
,cjm,00101,05-03-2024,"APRUEBA RECURSOS ADICIONALES PARA EL PROYECTO DENOMINADO "" CONSTRUCCION MEDIA LUNA CLUB DE HUASOS INTERCOMUNAL, SECTOR SANTO DOMINGO "" , CODIGO BIP: 40050611-0.",OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1AX1GvMi5AG8cluJeXkztRb2f0Fb_y8El/view?usp=drive_link,
,veg,00100,04-03-2024,RECONOCE REALIZACION DE TRABAJOS EXTRAORDINARIOS; Y CONCEDE COMPENSACION DE TIEMPO A FUNCIONARIO QUE INDICA.,LEILA GASAUI IRRIBARRA,,https://drive.google.com/file/d/18w3gYJKg-48j6wu_m__bebjzzvWXNuWU/view?usp=drive_link,
,rep,00099,04-03-2024,"ADJUDICA LICITACION PUBLICA ID 1036569-3-LE24 "" ARRIENDO DE VEHICULOS PARA EL GOBIERNO REGIONAL DE ÑUBLE 2024"".",LEILA GASAUI IRRIBARRA,,https://drive.google.com/file/d/1Bq9uWt-_EZ7p7tq7cXqPPUrsJlg2QMds/view?usp=drive_link,
,veg,00098,04-03-2024,RECONOCE REALIZACION DE TRABAJOS EXTRAORDINARIOS Y AUTORIZA EL PAGO DE HORAS EXTRAORDINARIAS AL FUNCIONARIO QUE SE INDICA.,LEILA GASAUI IRRIBARRA,,https://drive.google.com/file/d/1PcbeUc6GXbHwl5JnnhaGwdM5XGNCGHsP/view?usp=drive_link,
,veg,00097,04-03-2024,RECONOCE REALIZACION DE TRABAJOS EXTRAORDINARIOS Y AUTORIZA EL PAGO DE HORAS EXTRAORDINARIAS AL FUNCIONARIO QUE SE INDICA.,LEILA GASAUI IRRIBARRA,,https://drive.google.com/file/d/1Bla1WAATSWcM0VulVpG0Ap65Mk_o4Af2/view?usp=drive_link,
,veg,00096,04-03-2024,RECONOCE REALIZACION DE TRABAJOS EXTRAORDINARIOS Y AUTORIZA EL PAGO DE HORAS EXTRAORDINARIAS AL FUNCIONARIO QUE SE INDICA.,LEILA GASAUI IRRIBARRA,,https://drive.google.com/file/d/1WZ4ptu7kQ_V_pWZEE0bu5rz10DZT9VI6/view?usp=drive_link,
,cae,00095,01-03-2024,"APRUEBA CONVENIO TRANSFERENCIA DE BIENES INICIATIVA "" REPOSICION Y ADQUISICION DE EQUIPOS INFORMATICOS, REGION POLICIAL DE ÑUBLE-PDI "", CODIGO BIP 40045199-0.",OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1PzsTTO9gPbezkphgivpTrrvIOZiDPPxx/view?usp=drive_link,
,cae,00094,01-03-2024,"APRUEBA CONVENIO TRANSFERENCIA DE BIENES INICITIVA "" ADQUISICION EQUIPAMIENTO UNIDADES ESPECIALIZADAS "" CODIGO BIP 40029524-0.",OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1Y6AKCkBeQve8tUcPm4ERUXsH9nX-Ga7h/view?usp=drive_link,
,veg,00093,01-03-2024,"DEJA SIN EFECTO RESOLUCION EXENTA N° 488 DEL 10 DE SEPTIEMBRE Y LA N° 499 DE FECHA 21 DE SETIEMBRE DEL AÑO 2021, AMBAS DEL AÑO 2021, DISPONIENDO LA REINCORPORACION Y PRORROGA DE LA CONTRATA DE DON PABLO ANDRES TRONCOSO ALARCON.",OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1MkEM5Jr4KYKBqy9UEbXyT8W25rzrl7wf/view?usp=drive_link,
,veg,00092,01-03-2024,AUTORIZA REALIZACION DE TRABAJOS EXTRAORDINARIOS A FUNCIONARIOS QUE INDICA.,LEILA GASAUI IRRIBARRA,,https://drive.google.com/file/d/1YLQBh-95g3RgtP7pziT-m4bB3q939y_Q/view?usp=drive_link,
,veg,00091,01-03-2024,AUTORIZA REALIZACION DE TRABAJOS EXTRAORDINARIOS A FUNCIONARIOS QUE INDICA.,LEILA GASAUI IRRIBARRA,,https://drive.google.com/file/d/1uqNNwc0AiLV9SQmneAUaeWp8oJYZhlQ9/view?usp=drive_link,
,veg,00090,01-03-2024,AUTORIZA REALIZACION DE TRABAJOS EXTRAORDINARIOS A FUNCIONARIOS QUE INDICA.,LEILA GASAUI IRRIBARRA,,https://drive.google.com/file/d/1dMAL2xP_H89STIlrNb0I66_0ITJ9lc2Q/view?usp=drive_link,
,veg,00089,01-03-2024,AUTORIZA REALIZACION DE TRABAJOS EXTRAORDINARIOS A FUNCIONARIOS QUE INDICA.,LEILA GASAUI IRRIBARRA,,https://drive.google.com/file/d/1PpextrBmxDOIyDiXdPIb1egTqF0QL81J/view?usp=drive_link,
,veg,00088,29-02-2024,RECONOCE REALIZACION DE TRABAJOS EXTRAORDINARIOS Y AUTORIZA EL PAGO DE HORAS EXTRAORDINARIAS AL FUNCIONARIO QUE SE INDICA.,LEILA GASAUI IRRIBARRA,,https://drive.google.com/file/d/1Q8koVPpcZ2lNaiF7KHJdnCXs0mTpZQeQ/view?usp=drive_link,
,veg,00087,29-02-2024,RECONOCE REALIZACION DE TRABAJOS EXTRAORDINARIOS Y AUTORIZA EL PAGO DE HORAS EXTRAORDINARIAS AL FUNCIONARIO QUE SE INDICA.,LEILA GASAUI IRRIBARRA,,https://drive.google.com/file/d/1cLW55nOgDraoCTVnObz3hqWaL2mLGw-4/view?usp=drive_link,
,veg,00086,29-02-2024,RECONOCE REALIZACION DE TRABAJOS EXTRAORDINARIOS Y AUTORIZA EL PAGO DE HORAS EXTRAORDINARIAS AL FUNCIONARIO QUE SE INDICA.,LEILA GASAUI IRRIBARRA,,https://drive.google.com/file/d/1SBp_tiRxBlt9ekasOO9z8fzCWoVHrjlz/view?usp=drive_link,
,veg,00085,29-02-2024,RECONOCE REALIZACION DE TRABAJOS EXTRAORDINARIOS Y AUTORIZA EL PAGO DE HORAS EXTRAORDINARIAS AL FUNCIONARIO QUE SE INDICA.,LEILA GASAUI IRRIBARRA,,https://drive.google.com/file/d/1DnddU-jLY_6uNcpdNtMwdAblw4xEt4NL/view?usp=drive_link,
,Ipm,00084,28-02-2024,POSTERGA Y ACUMULA FERIADO LEGAL PARA EL AÑO 2024 DE ELIAS JARA ACEVEDO.,LEILA GASAUI IRRIBARRA,,https://drive.google.com/file/d/18a8t8vqhDdPGZKCdiqAlfstK3dpzpLW7/view?usp=drive_link,
,odd,00083,28-02-2024,APRUEBA GUIA BASE PARA LA POSTULACION A FINANCIAMINTO FNDR DEL GOBIERNO REGIONAL DE ÑUBLE,OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1pkcO2jE-vdFMk-BRfLnRS3I6bh94Ts8Y/view?usp=drive_link,
,rpp,00082,28-02-2024,"DECLARA DESIERTO EL CONCURSO PUBLICO DE RADIODIFUSION SONORA COMUNITARIA CIUDADANA CORRESPONDIENTE AL TERCER CUATRIMESTRE DE 2023, PARA LA(S) COMUNA(S) QUE SE INDICAN. ",OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1WgqP3ABE2ADVlcN51pPCA8DBHAuWwnX1/view?usp=drive_link,
,fsc,00081,26-02-2024,"DEJA SIN EFECTO RESOLUCION  EXENTA N° 00075 DE FECHA 16 DE FEBRERO DEL AÑO 2024, QUE AUTORIZA UTILIZACION DE LA EXPLANADA DEL GOBIERNO REGIONAL DE ÑUBLE.",ALICIA CONTRERAS VIELMA,,https://drive.google.com/file/d/1RxFc3AitUKnzg3Ky9mIcXh8Ku7xAWM9a/view?usp=drive_link,
,rep ,00080,23-02-2024,"APRUEBA LLAMADO A LICITACION PUBLICA: "" CONTRATO DE SUMINISTROS ATENCION DE PARTICIPANTES ACTIVIDADES 2024 """,JUAN PARADA GONZALEZ,,https://drive.google.com/file/d/1kzfHlhptl31GtKqt2IeukP2Fm1rGNC9I/view?usp=drive_link,
,rep,00079,22-02-2024,"APRUEBA LLAMADO A LICITACION PUBLICA: "" EQUIPOS DE PRODUCCION AUDIOVISUAL GOBIERNO REGIONAL DE ÑUBLE """,JUAN PARADA GONZALEZ,,https://drive.google.com/file/d/1UYEoIR-Dwxb6txM-pLPktXk9bHeOLvPj/view?usp=drive_link,
,psp,00078,22-02-2024,AUTORIZA UTILIZACION DEL PATIO DE LOS NARANJOS DEL GOBIERNO REGIONAL DE ÑUBLE.,ALICIA CONTRERAS VIELMA,,https://drive.google.com/file/d/1I80XPTjBF8agMxoKrlv3Hf1XjpX5ivPm/view?usp=drive_link,
,psp,00077,16-02-2024,"APRUEBA MODIFICACION DE CONVENIO DEL PROYECTO DENOMINADO "" CONSTRUCCION SEDE VILLA LAS VIOLETAS, CHILLAN VIEJO "",  CODIGO BIP 40041509-0.",OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1Au_Xa4yx7N4JAKzx4CL2UXT89bfzlnIS/view?usp=drive_link,
,psp,00076,16-02-2024,AUTORIZA UTILIZACION DE LA EXPLANADA DEL GOBIERNO REGIONAL DE ÑUBLE.,OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1zVdzVRrCFBKWtaT5ve8QRW9eyjtEux5W/view?usp=drive_link,
,psp,00075,16-02-2024,AUTORIZA UTILIZACION DE LA EXPLANADA DEL GOBIERNO REGIONAL DE ÑUBLE.,OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1fKVL47AN0Q6_pu1YB7RKbzZdvoUg4Fro/view?usp=drive_link,
,cct,00074,16-02-2024,""" ESTABLECE NUEVO ORDEN DE SUBROGANCIA DE JEFATURA DE LA DIVISION DE PRESUPUESTO E INVERSION REGIONAL "". ",OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1r9ytt0W3v4O4KI0ZWsLymoaoQF1tSqgr/view?usp=drive_link,
,cct,00073,16-02-2024,ENCOMENDACION DE FUNCIONES EN CASO DE AUSENCIA O IMPEDIMENTO DEL CARGO TESORERIA DEL GOBIERNO REGIONAL DE ÑUBLE.,OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1DaTCO9M7pTS-H5ZcWNTGKyiD-nkUiR1Y/view?usp=drive_link,
,cct,00072,16-02-2024,"APRUEBESE FUNDADAMENTE CONTRATA DE DON ARTURO CRISTIAN VERGARA ORTIZ, PARA EL CARGO QUE INDICA, EN EL GOBIERNO REGIONAL DE ÑUBLE.",OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1deAZWp7DmZgQOx0r2J6BGx3TwLJgbh6j/view?usp=drive_link,
,rep,00071,16-02-2024,"APRUEBA LLAMADO A LICITACION PUBLICA: "" CONMEMORACION DIA INTERNACIONAL DE LA MUJER 2024 """,ALICIA CONTRERAS VIELMA,,https://drive.google.com/file/d/1T4QlKjCgSpE2q1EKyy_oBeZjZ846lXrF/view?usp=drive_link,
,ipm,00070,15-02-2024,AUTORIZA REALIZACION DE TRABAJOS EXTRAORDINARIOS A FUNCIONARIOS QUE INDICA.,LEILA GASAUI IRRIBARRA,,https://drive.google.com/file/d/1jvYDMgG5htMi3K3sVXoM5BFV9wEpmDSG/view?usp=drive_link,
,fsc,00069,14-02-2024,"APRUEBA ACTA DE ENTREGA DE TERRENO DEL PROYECTO DENOMINADO "" ADQUISICION DE CAMARAS DE TELEVIGILANCIA REGION DE ÑUBLE "", CODIGO BIP 40016354-0. ID1036569-18-LR23.",ALICIA CONTRERAS VIELMA,,https://drive.google.com/file/d/1a4ydimcfjjlmApxTzE2tGeULCsDTK6nJ/view?usp=drive_link,
,ptr,00068,13-02-2024,"INCORPORA AL MARCO PRESUPUESTARIO VIGENTE INCREMENTO DE RECURSOS DE INICIATIVA DE INVERSION DEL SUBTITULO 33 03 125 DENOMINADA "" CONSTRUCCION MULTICANCHA SECTOR PEUMO, COMUNA DE SAN NICOLAS "". ",OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1jOFRBITPFiixinJ5efPBPuNVWajx2jVJ/view?usp=drive_link,
,ptr,00067,13-02-2024,"INCORPORA AL MARCO PRESUPUESTARIO VIGENTE INCREMENTO DE RECURSOS DE INICIATIVA DE INVERSION DEL SUBTITULO 33 03 125 DENOMINADA "" CONSTRUCCION MULTICANCHA PASTO SINTETICO VILLA CORDILLERA, COMUNA DE BULNES "". ",OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/11jq_zO09rVCqZOWwDJw9Z0ikmZg3j-Fi/view?usp=drive_link,
,ptr,00066,13-02-2024,"INCORPORA AL MARCO PRESUPUESTARIO VIGENTE INCREMENTO DE RECURSOS DE INICIATIVA DE INVERSION DEL SUBTITULO 33 03 125 DENOMINADA "" CONSTRUCCION PATIO TECHADO CORRALON MUNICIPAL, COMUNA DE BULNES "". ",OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1d7tevmMbFNxvH990sHm5L1RsVCsX11Bp/view?usp=drive_link,
,ptr,00065,13-02-2024,"INCORPORA AL MARCO PRESUPUESTARIO VIGENTE INCREMENTO DE RECURSOS DE INICIATIVA DE INVERSION DEL SUBTITULO 33 03 125 DENOMINADA "" CONSTRUCCION SEDE VILLA LAS VIOLETAS, CHILLAN VIEJO "". ",OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1iKAt73O2fO-jxMpjNIcZkjGSb0n2-aiA/view?usp=drive_link,
,lpo ,00064,13-02-2024,"CREESE ASIGNACION DE INICIATIVA DE INVERSION DEL SUBTITULO 29 "" ADQUISICION DE ACTIVOS NO FINANCIEROS "". ",OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1335OaHvOQuWagqAz1b8cTpS9oy9Q17YD/view?usp=drive_link,
,cct,00063,13-02-2024,"DISPONIBLE SUBROGANCIA DE PROFESIONALES DE LA DIVISION DE ADMINISTRACION Y FINANZAS"".",OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1APO7KF2tS5I6_NjoAMX8GOiux6Ja8qbw/view?usp=drive_link,
,rep,00062,13-02-2024,"LLAMADO A LICITACION PUBLICA: ""MANTENCION AIRE ACONDICIONADO GOBIERNO REGIONAL DE ÑUBLE 2024"". |",ALICIA CONTRERAS VIELMA,,https://drive.google.com/file/d/1SC31UKUecDtmtSA7mBiRfM938h5HtkyG/view?usp=drive_link,
,csp,00061,12-02-2024,"APRUEBA RECURSOS ADICIONALES PARA EL PROYECTO DENOMINADO "" CONSTRUCCION PATIO CUBIERTO ESCUELA MONTELEON, COMUNA DE SAN NICOLAS "" , CODIGO BIP: 40046326-0.",OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/13Rj1hPrhSGzOzV5wEMwP2IOAsqKTGBdR/view?usp=drive_link,
,jba,00060,12-02-2024,"APRUEBA INCREMENTOS EN PRESUPUESTO PARA EL PROYECTO DENOMINADO "" CONSTRUCCION SEDE SOCIAL SAN CRISTOBAL, COMUNA DE CHILLAN "", CODIGO BIP 40046326-0.",OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1Bk3lybBa30J_vrZ52kulfsoNZb55deGR/view?usp=drive_link,
,jba,00059,12-02-2024,"APRUEBA INCREMENTOS EN PRESUPUESTO PARA EL PROYECTO DENOMINADO "" CONSTRUCCION SEDE SOCIAL EL LIBERTADOR, COMUNA DE CHILLAN "", CODIGO BIP 40040900-0.",OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1TbxdfHvns_-gst9fcW1mY1OjQwPiVH-F/view?usp=drive_link,
,psp,00058,12-02-2024,AUTORIZA UTILIZACION DE LA EXPLANADA DEL GOBIERNO REGIONAL DE ÑUBLE.,OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1HJC9WsfR8Vt6lhQ1JhbwxBxLUtantWTE/view?usp=drive_link,
,fsc,00057,12-02-2024,"DESIGNA INSPECCION TECNICA DEL CONTRATO PARA EL CONTROL DE LA EJECUCION DEL PROYECTO "" ADQUISICION DE CAMARAS DE TELEVIGILANCIA REGION DE ÑUBLE "", CODIGO BIP: 40016354-0. ID1036569-18-LR23.",OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1MNm_TU8EwbbTSXD10IcXri-orVeGCiog/view?usp=drive_link,
,cct,00056,09-02-2024,PRORROGA COMISION DE SERVICIO EN EL TERRITORIO NACIONAL AL FUNCIONARIO RODRIGO RIVAS BRAVO.,OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1I6Ci-5IVOzNYAQ_R4b5LF_64O_sBriCT/view?usp=drive_link,
,ctc,00055,09-02-2024,APRUEBA ASIGNACION POR DESEMPEÑO DE FUNCIONES CRITICAS A FUNCIONARIO ALEJANDRO AGUILERA ZAMBRANO,OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1SoyjU3wfpDTe8Vo6_JT66en9fecCvjmx/view?usp=drive_link,
,psp,00054,09-02-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE BIENES INICIATIVA "" REPOSICION MOTONIVELADORA COMUNA DE SAN NICOLAS CODIGO BIP 40011782-0.",OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/17zUBFv-FOQqXBiskEx6XYJDaMuBKjYNg/view?usp=drive_link,
,cae,00053,09-02-2024,APRUEBA INSTRUCTIVO GENERAL CONCURSO VINCULACION CON LA COMUNIDAD 8% 2024,OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1tFdhmTpjEn4GbmZuD56nOA2jktrQxrkq/view?usp=drive_link,
,rhp,00052,07-02-2024,APRUEBA CODIGO DE ETICA DEL GOBIERNO REGIONAL DE ÑUBLE,OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1e3wBMdGVDafSqlEdj_rb5BsDBBJYgMg0/view?usp=drive_link,
,rep,00051,07-02-2024,"LLAMADO A LICITACION PUBLICA: ""ARRIENDO DE VEHICULOS PARA EL GOBIERNO REGIONAL DE ÑUBLE 2024"".",ALICIA CONTRERAS VIELMA,,https://drive.google.com/file/d/1p_MmK5yi2DyWKnto_33mObZTxvYsilUo/view?usp=drive_link,
,mcv,00050,05-02-2024,"CREESE LAS SIGUIENTES INICIATIVAS DE INVERSION DEL SUBTITULO 33-03-125 "" MUNICIPALIDADES-FONDO REGIONAL DE INICIATIVA LOCAL "" PARA EL AÑO 2024.",OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1m-hOFLhzNMSIn4nV8be6F9waVoKwb37n/view?usp=drive_link,
,veg,00049,05-02-2024,AUTORIZA PRACTICA PROFESIONAL DEL ALUMNO QUE SE INDICA.,OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1Mcw4Npwm1w7pGTzbucsIjVaNYsXcm4iL/view?usp=drive_link,
,rhp,00048,05-02-2024,AUTORIZA EL PAGO DE PERMISO DE CIRCULACION AÑO 2024 PARA VEHICULOS DEL GOBIERNO REGIONAL DE ÑUBLE.,OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1FOtPkGnQIDdqW_7MKQWYhd-Y13PpUq6E/view?usp=drive_link,
,jpg,00047,05-02-2024,APRUEBA MANUAL DE PROCEDIMIENTOS RENDICIONES CUENTAS SUBVENCIONES SUBTITULO 24.,OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1MoMCxsrjeiQLsWonJjQV71AXMYtcvZ4O/view?usp=drive_link,
,jpg,00046,05-02-2024,APRUEBA PROCEDIMIENTO MANUAL DE RENDICIONES DE CUENTAS PROGRAMAS SUBTITULO 24 Y 33. ,OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1L3Mamr_i2nSIN_h3UfCmFV415Th-nbhH/view?usp=drive_link,
,psp,00045,05-02-2024,"APRUEBA MODIFICACION DE CONVENIO DEL PROYECTO DENOMINADO "" CONSTRUCCION CANCHAS DE TENIS, EL CARMEN "", CODIGO BIP 40010270-0",OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1knj2087lETqceBwFw1M7eW4eOAVcTHCS/view?usp=drive_link,
,cct,00044,02-02-2024,DESIGNACION DE COMISION EVALUADORA,OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1B7r4xu5JrG2YoyTC4NUaTBiY65Oqm1iH/view?usp=drive_link,
,veg,00043,02-02-2024,AUTORIZA REALIZACION DE TRABAJOS EXTRAORDINARIOS A FUNCIONARIOS QUE INDICA.,LEILA GASAUI IRRIBARRA,,https://drive.google.com/file/d/1v8xJAXaaE241aspjg0Zt5Kty-YhjOpHQ/view?usp=drive_link,
,veg,00042,02-02-2024,AUTORIZA REALIZACION DE TRABAJOS EXTRAORDINARIOS A FUNCIONARIOS QUE INDICA.,LEILA GASAUI IRRIBARRA,,https://drive.google.com/file/d/16aGrBhIWCezK362VxuzljFWdL8s4u50o/view?usp=drive_link,
,rep,00041,02-02-2024,BASES DE LICITACION SERVICIO DE VIGILANCIA DEL GOBIERNO REGIONAL DE ÑUBLE 2024.,ALICIA CONTRERAS VIELMA,,https://drive.google.com/file/d/1-7PzVHcVZ3lhE1Bx0tkPGP_FZvbweD5O/view?usp=drive_link,
,rhp,00040,02-02-2024,AUTORIZA EL PAGO DE SERVICIO DE CASILLA DE CORREOS AÑO 2024 DEL GOBIERNO REGIONAL DE ÑUBLE CON LA EMPRESA CORREOS DE CHILE.,LEILA GASAUI IRRIBARRA,,https://drive.google.com/file/d/1RYeOS-PoKECexX0Ru5_NmQlazaqqf2O5/view?usp=drive_link,
